item_name,choice_description,choice_description
Chicken Salad Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,BlackBeans,Guacamole,Lettuce",2
Chicken Salad Bowl,"FreshTomatoSalsa,BlackBeans,Cheese,SourCream",1
Chicken Salad Bowl,"FreshTomatoSalsa,BlackBeans,Guacamole",1
Chicken Salad Bowl,"FreshTomatoSalsa,Cheese,Guacamole,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,BlackBeans,Cheese,Guacamole",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,BlackBeans,Cheese,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,BlackBeans,Guacamole,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Guacamole",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Guacamole,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,PintoBeans,Guacamole",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Guacamole,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Guacamole,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,Guacamole",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,SourCream",1
Chicken Salad Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,SourCream,Guacamole",1
Chicken Salad Bowl,"FreshTomatoSalsa,PintoBeans,Cheese,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,PintoBeans,Cheese,SourCream,Guacamole,FajitaVegetables,Rice,BlackBeans,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,PintoBeans,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,PintoBeans,SourCream,Cheese",1
Chicken Salad Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese",1
Chicken Salad Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Guacamole,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,Rice,Cheese,SourCream,Guacamole",1
Chicken Salad Bowl,"FreshTomatoSalsa,Rice,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,Rice,PintoBeans,Lettuce",1
Chicken Salad Bowl,"FreshTomatoSalsa,SourCream,Cheese,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,BlackBeans,Cheese,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,BlackBeans,Cheese,SourCream,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,Cheese",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,Cheese,Guacamole,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,Cheese,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,BlackBeans,Guacamole,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Guacamole",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,PintoBeans,Guacamole,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Guacamole,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,Rice,FajitaVegetables,BlackBeans,Cheese,Lettuce,Guacamole",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,Rice,Guacamole",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,Rice,PintoBeans,Lettuce",1
Chicken Salad Bowl,"RoastedChiliCornSalsa,Rice,SourCream",1
Chicken Salad Bowl,"TomatilloGreenChiliSalsa,BlackBeans,SourCream,Cheese,Guacamole",1
Chicken Salad Bowl,"TomatilloGreenChiliSalsa,BlackBeans,SourCream,Cheese,Lettuce,Guacamole",1
Chicken Salad Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,BlackBeans,Cheese,Lettuce",1
Chicken Salad Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,BlackBeans,PintoBeans,Lettuce",1
Chicken Salad Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,Lettuce",1
Chicken Salad Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",1
Chicken Salad Bowl,"TomatilloGreenChiliSalsa,SourCream,Cheese,Guacamole",1
Chicken Salad Bowl,"TomatilloRedChiliSalsa,BlackBeans,Cheese,Lettuce",1
Chicken Salad Bowl,"TomatilloRedChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole",1
Chicken Salad Bowl,"TomatilloRedChiliSalsa,Rice,Cheese",1
Chicken Salad Bowl,"TomatilloRedChiliSalsa,Rice,FajitaVegetables,BlackBeans,Cheese,Lettuce",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,Rice,Cheese",8
Chicken Soft Tacos,"FreshTomatoSalsa,Cheese,SourCream,Lettuce",5
Chicken Soft Tacos,"RoastedChiliCornSalsa,Rice,Cheese,Lettuce,Guacamole",5
Chicken Soft Tacos,"FreshTomatoSalsaMild,PintoBeans,Rice,Cheese,SourCream",4
Chicken Soft Tacos,"FreshTomatoSalsa,Cheese,Lettuce",3
Chicken Soft Tacos,"FreshTomatoSalsa,Rice,Cheese,SourCream",3
Chicken Soft Tacos,"FreshTomatoSalsa,SourCream,Cheese,Guacamole",3
Chicken Soft Tacos,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",3
Chicken Soft Tacos,"TomatilloRedChiliSalsa,FajitaVegetables,BlackBeans,Cheese,Guacamole,Lettuce",3
Chicken Soft Tacos,"FreshTomatoSalsa,FajitaVegetables,Cheese,SourCream",2
Chicken Soft Tacos,"FreshTomatoSalsa,Rice",2
Chicken Soft Tacos,"FreshTomatoSalsa,SourCream,Lettuce",2
Chicken Soft Tacos,"FreshTomatoSalsaMild,Cheese,SourCream",2
Chicken Soft Tacos,"FreshTomatoSalsaMild,Cheese,SourCream,Lettuce",2
Chicken Soft Tacos,"RoastedChiliCornSalsa,Rice,FajitaVegetables,SourCream,Cheese,Lettuce",2
Chicken Soft Tacos,"TomatilloRedChiliSalsa,Cheese",2
Chicken Soft Tacos,"TomatilloRedChiliSalsa,Rice,Cheese",2
Chicken Soft Tacos,"TomatilloRedChiliSalsaHot,Cheese",2
Chicken Soft Tacos,FreshTomatoSalsa,1
Chicken Soft Tacos,"FreshTomatoSalsa,Cheese,Guacamole,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsa,Cheese,SourCream",1
Chicken Soft Tacos,"FreshTomatoSalsa,Cheese,SourCream,Guacamole",1
Chicken Soft Tacos,"FreshTomatoSalsa,Cheese,SourCream,Guacamole,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsa,FajitaVegetables,BlackBeans,Cheese,SourCream,Guacamole",1
Chicken Soft Tacos,"FreshTomatoSalsa,FajitaVegetables,Cheese,Guacamole",1
Chicken Soft Tacos,"FreshTomatoSalsa,FajitaVegetables,Cheese,Guacamole,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsa,FajitaVegetables,Cheese,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsa,Rice,BlackBeans,Cheese",1
Chicken Soft Tacos,"FreshTomatoSalsa,Rice,Cheese",1
Chicken Soft Tacos,"FreshTomatoSalsa,Rice,FajitaVegetables,Cheese",1
Chicken Soft Tacos,"FreshTomatoSalsa,Rice,SourCream,Cheese,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsa,SourCream",1
Chicken Soft Tacos,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsaMild,Cheese,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsaMild,PintoBeans,Cheese,SourCream",1
Chicken Soft Tacos,"FreshTomatoSalsaMild,PintoBeans,Rice,Cheese,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsaMild,PintoBeans,Rice,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsaMild,Rice,Cheese,SourCream",1
Chicken Soft Tacos,"FreshTomatoSalsaMild,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsaMild,Rice,FajitaVeggies,Guacamole,Lettuce",1
Chicken Soft Tacos,"FreshTomatoSalsaMild,Rice,FajitaVeggies,SourCream,Lettuce",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,BlackBeans,Cheese,Guacamole,Lettuce",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,BlackBeans,Cheese,SourCream",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,BlackBeans,Lettuce",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,Cheese,Lettuce",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,FajitaVegetables,Cheese",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,Lettuce",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,Rice",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,Lettuce,Guacamole",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,Rice,Cheese,Lettuce",1
Chicken Soft Tacos,"RoastedChiliCornSalsa,Rice,FajitaVegetables,Lettuce,Guacamole",1
Chicken Soft Tacos,"RoastedChiliCornSalsaMedium,Cheese",1
Chicken Soft Tacos,"RoastedChiliCornSalsaMedium,Cheese,SourCream",1
Chicken Soft Tacos,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,Rice,FajitaVeggies,Cheese,Lettuce",1
Chicken Soft Tacos,"TomatilloGreenChiliSalsa,Guacamole,SourCream",1
Chicken Soft Tacos,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"TomatilloGreenChiliSalsa,Rice,FajitaVegetables,Cheese,Lettuce",1
Chicken Soft Tacos,"TomatilloGreenChiliSalsa,SourCream,Guacamole",1
Chicken Soft Tacos,"TomatilloGreenChiliSalsaMedium,Cheese,SourCream",1
Chicken Soft Tacos,"TomatilloGreenChiliSalsaMedium,FreshTomatoSalsaMild,Cheese,SourCream,Guacamole",1
Chicken Soft Tacos,"TomatilloGreenChiliSalsaMedium,PintoBeans,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"TomatilloRedChiliSalsa,FajitaVegetables,BlackBeans,Cheese,Lettuce",1
Chicken Soft Tacos,"TomatilloRedChiliSalsa,Rice",1
Chicken Soft Tacos,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"TomatilloRedChiliSalsa,Rice,Cheese,SourCream",1
Chicken Soft Tacos,"TomatilloRedChiliSalsa,Rice,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"TomatilloRedChiliSalsa,Rice,SourCream",1
Chicken Soft Tacos,"TomatilloRedChiliSalsaHot,BlackBeans,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,Lettuce",1
Chicken Soft Tacos,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"TomatilloRedChiliSalsaHot,Cheese,SourCream,Lettuce",1
Chicken Soft Tacos,"TomatilloRedChiliSalsaHot,FajitaVeggies",1
Chicken Soft Tacos,"TomatilloRedChiliSalsaHot,FajitaVeggies,Cheese,SourCream,Guacamole",1
Chicken Soft Tacos,"TomatilloRedChiliSalsaHot,RoastedChiliCornSalsaMedium,Guacamole,Cheese,SourCream",1
Chips,Origin,211
Chips and Fresh Tomato Salsa,Origin,110
Chips and Guacamole,Origin,479
Chips and Mild Fresh Tomato Salsa,Origin,1
Chips and Roasted Chili Corn Salsa,Origin,22
Chips and Roasted Chili-Corn Salsa,Origin,18
Chips and Tomatillo Green Chili Salsa,Origin,43
Chips and Tomatillo Red Chili Salsa,Origin,48
Chips and Tomatillo-Green Chili Salsa,Origin,31
Chips and Tomatillo-Red Chili Salsa,Origin,20
Crispy Tacos,AdoboMarinatedandGrilledChicken,1
Crispy Tacos,AdoboMarinatedandGrilledSteak,1
Izze,Blackberry,8
Izze,Clementine,8
Izze,Grapefruit,4
Nantucket Nectar,PeachOrange,8
Nantucket Nectar,PineappleOrangeBanana,8
Nantucket Nectar,Apple,6
Nantucket Nectar,PomegranateCherry,5
Salad,"BrownRice,AdoboMarinatedandGrilledChicken,VegetarianBlackBeans",1
Salad,"WhiteRice,AdoboMarinatedandGrilledChicken,VegetarianBlackBeans",1
Side of Chips,Origin,101
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole",5
Steak Bowl,"FreshTomatoSalsaMild,Rice,Cheese,SourCream,Lettuce",5
Steak Bowl,"RoastedChiliCornSalsa,Rice,PintoBeans,SourCream,Cheese,Guacamole",5
Steak Bowl,"FreshTomatoSalsa,Rice",3
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",3
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",3
Steak Bowl,"FreshTomatoSalsa,Rice,PintoBeans,Cheese,SourCream,Lettuce",3
Steak Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",3
Steak Bowl,"TomatilloGreenChiliSalsa,Rice,Cheese,SourCream,Guacamole,Lettuce",3
Steak Bowl,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese",3
Steak Bowl,"TomatilloRedChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",3
Steak Bowl,"FreshTomatoMild,Guacamole,Lettuce,PintoBeans,Rice,SourCream,Cheese",2
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Lettuce",2
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese",2
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",2
Steak Bowl,"FreshTomatoSalsa,Rice,Cheese",2
Steak Bowl,"FreshTomatoSalsa,Rice,Cheese,Lettuce",2
Steak Bowl,"FreshTomatoSalsa,Rice,Cheese,SourCream,Guacamole",2
Steak Bowl,"FreshTomatoSalsa,Rice,Cheese,SourCream,Lettuce",2
Steak Bowl,"FreshTomatoSalsa,Rice,PintoBeans,Cheese",2
Steak Bowl,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream",2
Steak Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",2
Steak Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Lettuce",2
Steak Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,Guacamole,Lettuce",2
Steak Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,Lettuce",2
Steak Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream",2
Steak Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Cheese,SourCream,Lettuce",2
Steak Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,Lettuce,Guacamole",2
Steak Bowl,"RoastedChiliCornSalsa,Rice,PintoBeans,Cheese,SourCream,Guacamole",2
Steak Bowl,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",2
Steak Bowl,"RoastedChiliCornSalsaMedium,Rice,BlackBeans,SourCream",2
Steak Bowl,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,Rice,BlackBeans,FajitaVeggies,Cheese,SourCream",2
Steak Bowl,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,Rice,Cheese,SourCream,Guacamole",2
Steak Bowl,"TomatilloGreenChiliSalsa,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",2
Steak Bowl,"TomatilloGreenChiliSalsa,Rice,PintoBeans,Cheese,Lettuce",2
Steak Bowl,"TomatilloRedChiliSalsa,Rice,Cheese,SourCream,Guacamole,Lettuce",2
Steak Bowl,"TomatilloRedChiliSalsa,Rice,Cheese,SourCream,Lettuce",2
Steak Bowl,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream",2
Steak Bowl,"TomatilloRedChiliSalsaHot,BlackBeans,Rice,Cheese,SourCream,Lettuce",2
Steak Bowl,"FreshTomatoMild,Lettuce,BlackBeans,Rice",1
Steak Bowl,"FreshTomatoMild,Lettuce,BlackBeans,Rice,Cheese",1
Steak Bowl,FreshTomatoSalsa,1
Steak Bowl,"FreshTomatoSalsa,BlackBeans,Cheese,SourCream",1
Steak Bowl,"FreshTomatoSalsa,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,BlackBeans,PintoBeans,Cheese,SourCream,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,Cheese,BlackBeans,PintoBeans,Guacamole,SourCream",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Cheese,SourCream,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,BlackBeans,SourCream,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,FajitaVegetables,SourCream,Cheese,Lettuce,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Cheese,SourCream",1
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,PintoBeans,Cheese,SourCream",1
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,SourCream,Cheese,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,Rice,BlackBeans,SourCream,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,Rice,Cheese,SourCream",1
Steak Bowl,"FreshTomatoSalsa,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,Rice,FajitaVegetables,BlackBeans,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,Rice,FajitaVegetables,Cheese",1
Steak Bowl,"FreshTomatoSalsa,Rice,FajitaVegetables,SourCream,Cheese,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,Rice,PintoBeans,Cheese,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsa,Rice,PintoBeans,SourCream,Cheese,Lettuce,Guacamole",1
Steak Bowl,"FreshTomatoSalsa,Rice,SourCream,Cheese,Lettuce,Guacamole",1
Steak Bowl,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,Lettuce",1
Steak Bowl,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,SourCream",1
Steak Bowl,"FreshTomatoSalsaMild,BlackBeans,Rice,Cheese,SourCream,Lettuce",1
Steak Bowl,"FreshTomatoSalsaMild,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream",1
Steak Bowl,"FreshTomatoSalsaMild,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Bowl,"FreshTomatoSalsaMild,BlackBeans,Rice,FajitaVeggies,Lettuce,Cheese,SourCream",1
Steak Bowl,"FreshTomatoSalsaMild,PintoBeans,Rice,FajitaVeggies,Cheese,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsaMild,Rice,Cheese",1
Steak Bowl,"FreshTomatoSalsaMild,Rice,FajitaVeggies,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Bowl,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,PintoBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Bowl,"FreshTomatoSalsaMild,RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"FreshTomatoSalsaMild,SourCream,Lettuce,Cheese,BlackBeans,Rice",1
Steak Bowl,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,PintoBeans,Rice,Cheese,SourCream,Lettuce",1
Steak Bowl,"FreshTomatoSalsaMild,TomatilloGreenChiliSalsaMedium,RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,PintoBeans,BlackBeans,Rice,Cheese,SourCream",1
Steak Bowl,"Rice,TomatilloRedChiliSalsaHot",1
Steak Bowl,"RoastedChiliCornSalsa,BlackBeans,Cheese,SourCream",1
Steak Bowl,"RoastedChiliCornSalsa,BlackBeans,Cheese,SourCream,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsa,BlackBeans,PintoBeans,Cheese,SourCream",1
Steak Bowl,"RoastedChiliCornSalsa,FajitaVegetables,BlackBeans,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole",1
Steak Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,SourCream,Guacamole",1
Steak Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsa,FajitaVegetables,Rice,PintoBeans,Cheese,SourCream,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsa,PintoBeans,Rice,Cheese,SourCream,Guacamole",1
Steak Bowl,"RoastedChiliCornSalsa,Rice,BlackBeans,SourCream",1
Steak Bowl,"RoastedChiliCornSalsa,Rice,Cheese,SourCream",1
Steak Bowl,"RoastedChiliCornSalsa,Rice,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsa,Rice,Cheese,SourCream,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsa,Rice,FajitaVegetables,BlackBeans,SourCream,Cheese,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsa,Rice,PintoBeans",1
Steak Bowl,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,Cheese",1
Steak Bowl,"RoastedChiliCornSalsaMedium,BlackBeans,Rice,FajitaVeggies",1
Steak Bowl,"RoastedChiliCornSalsaMedium,FreshTomatoSalsaMild,Cheese,FajitaVeggies,Lettuce,SourCream,Rice,BlackBeans",1
Steak Bowl,"RoastedChiliCornSalsaMedium,PintoBeans,Rice,Guacamole",1
Steak Bowl,"RoastedChiliCornSalsaMedium,Rice,BlackBeans,FajitaVeggies",1
Steak Bowl,"RoastedChiliCornSalsaMedium,Rice,BlackBeans,PintoBeans,FajitaVeggies,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsaMedium,Rice,Cheese",1
Steak Bowl,"RoastedChiliCornSalsaMedium,Rice,Cheese,SourCream,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsaMedium,Rice,FajitaVeggies,Cheese,SourCream,Guacamole,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,BlackBeans,Rice,FajitaVeggies,Cheese,SourCream,Lettuce",1
Steak Bowl,"RoastedChiliCornSalsaMedium,TomatilloRedChiliSalsaHot,Rice,Cheese,Lettuce",1
Steak Bowl,"TomatilloGreenChiliMedium,Rice,BlackBeans,SourCream,Cheese",1
Steak Bowl,TomatilloGreenChiliSalsa,1
Steak Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole",1
Steak Bowl,"TomatilloGreenChiliSalsa,FajitaVegetables,Rice,BlackBeans,Cheese,Guacamole,Lettuce",1
